ell,Dl_TT_io_backbone_control,Dl_TE_io_backbone_control,Dl_EE_io_backbone_control,Dl_TT_io_conditional_structured,Dl_TE_io_conditional_structured,Dl_EE_io_conditional_structured,Dl_TT_lcdm_planck_reference,Dl_TE_lcdm_planck_reference,Dl_EE_lcdm_planck_reference
79,2274.6673534686024,-11.427619864310644,0.5050581787537421,2226.1246226518588,-11.207455535247139,0.5219272169484698,2091.8346759207016,-10.113018847178376,0.4535083926273997
80,2303.7892324772192,-12.037950441725082,0.5216481422502647,2254.118416260572,-11.821559039790401,0.5393168593398403,2118.3274784986297,-10.660137935520376,0.46831896095455605
81,2333.227420495327,-12.659106767083781,0.538381859431931,2282.421467821722,-12.446935212028105,0.5568682531540403,2145.046675183016,-11.216386702115997,0.48325645121442884
82,2363.016187126617,-13.290797150810786,0.5552411221290044,2311.0686076143907,-13.083290474860778,0.5745626415676759,2171.9984982194314,-11.781476328474918,0.49830993467990903
83,2393.183563779123,-13.932704411049173,0.5722080841908725,2340.088402730579,-13.730306094874704,0.5923816311187525,2199.187367340719,-12.355110272644287,0.5134681078509878
84,2423.7301444823192,-14.584435116686127,0.5892695977678494,2369.4817897613684,-14.38759259240682,0.6103117059827491,2226.615786867661,-12.936984505948251,0.5287192911282447
85,2454.6466335409114,-15.245562148911866,0.6064135728114376,2399.239763469763,-15.054727930146873,0.6283404370349501,2254.28424280964,-13.526787749727427,0.5440514274863338
86,2485.9200000790233,-15.915639823421587,0.62362768206532,2429.3495814515636,-15.7312710675207,0.6464551329756278,2282.1910999653082,-14.124201712078413,0.5594520811474731
87,2517.533320185834,-16.594203809730487,0.6408993655850022,2459.794606032836,-16.41676186638464,0.6646428444900434,2310.3324990232463,-14.72890132459329,0.5749084362549306
88,2549.4656190612072,-17.28077105048871,0.6582158352574521,2490.554146167385,-17.110720996719923,0.6828903684084509,2338.7022536626328,-15.340554979099124,0.5904072955465124
89,2581.6917131613236,-17.97483968079636,0.6755640793207416,2521.6032993342255,-17.812649842327122,0.7011842518660983,2367.294301140577,-15.958812038772102,0.6059352454709656
90,2614.1820523443134,-18.67588894751847,0.6929308668836887,2552.9127934350518,-18.522030406520525,0.7195107964632319,2396.1107189065847,-16.58326261024811,0.6214791841125348
91,2646.902562015889,-19.383379128600012,0.7103027524454965,2584.448828691709,-19.238325217822595,0.7378560624250967,2425.154781801846,-17.213471867880024,0.6370258740218538
92,2679.822264909087,-20.096762100379557,0.7276659302804996,2616.1806993536493,-19.96098784196073,0.7562057271993475,2454.428456778429,-17.848992263050576,0.6525617842959478
93,2712.937815112093,-20.815515052726276,0.7450057624426973,2648.10532803577,-20.689496451043198,0.7745446276130388,2483.93233825443,-18.48936357026581,0.668073091745247
94,2746.2524181263325,-21.539111772257417,0.7623071870492996,2680.2261850553878,-21.423325205291654,0.7928571555000482,2513.665583469117,-19.13411293324845,0.6835456820606022
95,2779.7683352786676,-22.267012518484794,0.7795548644072666,2712.545792430394,-22.161934154894933,0.8111273991553924,2543.6258478380782,-19.782754911031393,0.6989651509802987
96,2813.486834978305,-22.998664092470563,0.7967331794272707,2745.065674890469,-22.904769294459452,0.8293391454536762,2573.809220308369,-20.434791524051096,0.7143168054570701
97,2847.4081439737097,-23.733499905483026,0.8138262440376589,2777.7863108883007,-23.651262617459643,0.8474758819675452,2604.2101587136535,-21.089712300241004,0.729585664825113
98,2881.53139860951,-24.47094004765241,0.830817899598415,2810.7070836108005,-24.400832170688336,0.8655207990861367,2634.821425129361,-21.746994321125012,0.744756461967103
99,2915.8545960834103,-25.21039135662663,0.8476917193151224,2843.826231990315,-25.152882108707157,0.8834567921335319,2665.635896994702,-22.40611174315722,0.7598140128748505
100,2950.3745457031023,-25.951247486227093,0.8644310106529254,2877.140801715849,-25.906802748296982,0.9012664634872062,2696.6524329227,-23.066565800907462,0.7747443825356205
101,2985.086820143169,-26.692888975104452,0.8810188177504924,2910.6465962442758,-26.6619706229083,0.9189321246964817,2727.870721506087,-23.72785915896646,0.7895338871197723
102,3019.9873819484033,-27.434709985646492,0.8974384125160197,2944.3398434265755,-27.417775596912826,0.936436293217634,2759.28943829386,-24.38948697473994,0.8041687458808291
103,3055.0778233136652,-28.17620256695907,0.9136748397433239,2978.2225624802045,-28.17370634413221,0.9537632559692402,2790.9062038830034,-25.050937059393586,0.8186350867878701
104,3090.360760083782,-28.916884171094285,0.9297135901394776,3012.297847926503,-28.929276790150745,0.9708977259200714,2822.717542010202,-25.711690038797933,0.832918952157922
105,3125.838191638001,-29.656272386743844,0.9455401385233946,3046.5681908819597,-29.684000461757662,0.9878243743546776,2854.7188376435543,-26.371219514473243,0.8470063042883513
106,3161.5114712816335,-30.393885312523608,0.9611399518215374,3081.0354496652503,-30.437390850475744,1.0045278386413719,2886.904295074288,-27.02899222453441,0.8608830310892561
107,3197.3812766377077,-31.12924193025819,0.9764984970636305,3115.700820404293,-31.188961776090025,1.020992730000215,2919.266896008476,-27.684468204635873,0.8745349517158576
108,3233.447580038612,-31.861862478265554,0.9916012493783684,3150.5648076432853,-31.9382277501764,1.0372036412710008,2951.7983576587503,-28.3371009489165,0.887947822200892
109,3269.7096189177514,-32.591268824641624,1.006433699989128,3185.6271949497623,-32.684704339630365,1.053145154681242,2984.489090836015,-28.9863375709445,0.9011073410870029
110,3306.165866201189,-33.31698484054482,1.0209813642096766,3220.887015521633,-33.427908530195594,1.0688018496141527,3017.3298744445133,-29.631624390253766,0.9139994967690429
111,3342.8140006993035,-34.038536773480686,1.0352297894398843,3256.3425227942384,-34.16735908999268,1.084158310376636,3050.3172124422545,-30.272424159240142,0.9266116479594539
112,3379.650877498428,-34.75545362058646,1.0491645631614337,3291.991161047389,-34.90257693304773,1.0991991339672664,3083.4485872163273,-30.908201352386804,0.9389315926828828
113,3416.672498352508,-35.467267501915714,1.0627713209335303,3327.8295360124193,-35.633085482821066,1.113908937844277,3116.7207797113238,-31.538417149568573,0.95094724781489
114,3453.873630049766,-36.17347544486417,1.0760358255759528,3363.8529632621094,-36.35837266049228,1.1282724731212093,3150.129844389876,-32.16252965031951,0.9626466580726678
115,3491.246669322413,-36.87341857489813,1.08894419871799,3400.0541129078315,-37.077770736758865,1.1422749634147604,3183.6710841932045,-32.77999408810067,0.9740180050057631
116,3528.78258140096,-37.566388618502565,1.1014827330099608,3436.424141416396,-37.79056223753003,1.155901822658543,3217.3390255016634,-33.390263044567696,0.9850496159867961
117,3566.4712070180053,-38.25166517577408,1.1136378320484057,3472.953065948132,-38.49601700250134,1.1691385620593802,3251.127393095279,-33.99278666383854,0.9957299732021812
118,3604.301229577683,-38.928515740489324,1.1253960190233974,3509.6297310992427,-39.19339219742263,1.1819707988303039,3285.029085114299,-34.58701286676106,1.0060477226428464
119,3642.26014232512,-39.596195720173625,1.1367439453658523,3546.4417756441717,-39.88193232636588,1.1943842649235554,3319.0361480197325,-35.172387565180756,1.0159916830949547
120,3680.334215515887,-40.25394845616934,1.1476683993948407,3583.375599277955,-40.56086924399299,1.2063648157635802,3353.139751553894,-35.748354876208396,1.0255508551306232
121,3718.5084635854473,-40.90100524370443,1.1581563149648968,3620.4163293585866,-41.229422167823685,1.2178984389800254,3387.3301637009504,-36.31435733648769,1.0347144300986442
122,3756.7666123186164,-41.53658535196093,1.1681947801133319,3657.547787649374,-41.88679769050336,1.2289712631407412,3421.5967256474623,-36.86983611646295,1.043471799115205
123,3795.0910660190043,-42.159896044143416,1.1777710457075414,3694.752457061301,-42.532189792070916,1.2395695664847752,3455.929081809083,-37.41423715444759,1.0518129182374851
124,3833.4628746784797,-42.77013259754756,1.1868725340923192,3732.0114483953857,-43.164779852226594,1.2496797856553723,3490.3210832502223,-37.94702990034972,1.059729432335747
125,3871.8617011466117,-43.366478323628534,1.1954868477371665,3769.3044670850377,-43.78373666259993,1.2592885244329715,3524.7672875958133,-38.46769113909339,1.0672136978787707
126,3910.265788300128,-43.948104588069576,1.2036017778836021,3806.6097799384233,-44.38821643901743,1.2683825624682048,3559.261729121762,-38.97569952184637,1.074258449987146
127,3948.655346364026,-44.51423431601584,1.21120623364248,3843.9076713831387,-44.97742747445855,1.276949825547145,3593.7979035901294,-39.470535826863824,1.0808568142263737
128,3987.0232114212467,-45.064340465770115,1.218293127953518,3881.191318337859,-45.550832217096115,1.2849824000589762,3628.368753084309,-39.95168322033183,1.0870023183999697
129,4025.3653175375694,-45.59796980098275,1.2248568308740526,3918.4570693784476,-46.10796782671719,1.292473872317672,3662.966650844201,-40.41862751721099,1.0926889043425676
130,4063.677375485543,-46.11468187029603,1.230892293221822,3955.7010563547497,-46.64838403554215,1.2994184127902464,3697.583386101402,-40.87085744208006,1.097910939713023
131,4101.954865161118,-46.61404949605313,1.2363950620169368,3992.9191868920675,-47.17164363766281,1.3058107919276811,3732.2101489143743,-41.3078648899795,1.1026632297875156
132,4140.193028000278,-47.09565926300708,1.2413612959238534,4030.1071368926473,-47.67732297848086,1.3116463959958455,3766.83751500363,-41.72914518725512,1.1069410292526523
133,4178.386859395683,-47.55911200702979,1.2457877806933426,4067.2603430371555,-48.165012444146036,1.316921242906422,3801.4554305869087,-42.13419735240164,1.1107400539985717
134,4216.531101113299,-48.004023303821036,1.2496719446044633,4104.373995286164,-48.63431695099451,1.321631998047828,3836.0531972143585,-42.522524356906295,1.1140564929120464
135,4254.620233709029,-48.43002395761738,1.2530118739065312,4141.443029381627,-49.08485643498704,1.3257759901161372,3870.6194566037107,-42.8936333860924,1.1168870196695855
136,4292.648468945357,-48.836760489901216,1.2558063282610918,4178.462119348365,-49.516266341147386,1.3293512269460055,3905.142175475464,-43.24703609996303,1.1192288045305396
137,4330.609742207977,-49.22389562810977,1.2580547561838913,4215.425669995548,-49.928198113000526,1.3323564113415922,3939.609719549795,-43.58225404954752,1.1210797319014743
138,4368.49770492243,-49.591108794344,1.2597573104868474,4252.327809418167,-50.32031968201095,1.3347909569074834,3974.0142330683066,-43.89883500635663,1.1224390534747704
139,4406.305716970735,-49.93809659407767,1.2609148637200205,4289.162381498526,-50.692315957020924,1.3366550038796148,4008.348581857311,-44.19633882512183,1.1233068253510845
140,4444.026839108031,-50.26457330486626,1.261529023613585,4325.922938407719,-51.04388931368884,1.337949434956194,4042.605287369075,-44.47433273074852,1.1236837213098694
141,4481.653397254222,-50.57022858283814,1.2616017506974202,4362.602273911326,-51.374717004259466,1.3386755186263628,4076.7765184301256,-44.73239161188254,1.1235710459085455
142,4519.175641954131,-50.85459475003015,1.261134135132972,4399.1909861762315,-51.68431751952554,1.338833765224572,4110.854082989536,-44.97009831447662,1.1229707475816728
143,4556.5829389966675,-51.11716701860555,1.2601275255492395,4435.678755433166,-51.9721716462549,1.338424985291559,4144.829419867235,-45.18704393535708,1.121885431740126
144,4593.864175373424,-51.35744530451029,1.2585839287562879,4472.054780032601,-52.23776456889404,1.3374506652191656,4178.693590502293,-45.382828115790346,1.1203183738702656
145,4631.007749129383,-51.57493445977066,1.2565060228029097,4508.307766194076,-52.48058610081257,1.3359129808486996,4212.437270701223,-45.557059335049445,1.118273532633111
146,4668.001559213629,-51.76914450479108,1.253897170034284,4544.425917755542,-52.70013091554743,1.3338148110693033,4246.050742386281,-45.70935520398067,1.1157555629635136
147,4704.832995330047,-51.939590860651826,1.2507614301496355,4580.396925922689,-52.895898778047155,1.3311597514163171,4279.523885343763,-45.83934275857009,1.1127698291693309
148,4741.488927788038,-52.08579458140673,1.2471035732598947,4616.207959018278,-53.06739477591623,1.3279521276696449,4312.846168972295,-45.946658753510086,1.1093224180305963
149,4777.955697353225,-52.20728258638091,1.2429290929453574,4651.845652231481,-53.21412955065929,1.3241970094521187,4346.006644031137,-46.03094995576592,1.1054201518986946
150,4814.219105098159,-52.30358789246855,1.2382442193133452,4687.296097367208,-53.335619528925506,1.3199002238278654,4378.993934388476,-46.09187343814235,1.1010706017955338
151,4850.264402253024,-52.374249846430565,1.233055932055864,4722.544832595446,-53.431387153752844,1.3150683689006704,4411.796228769728,-46.12909687285012,1.096282100512719
152,4886.07628005635,-52.41881435719238,1.227371973507264,4757.576832200589,-53.5009611158123,1.3097088274123436,4444.40127250583,-46.14229882507257,1.091063755710723
153,4921.638859605713,-52.43683412814161,1.2212008617018992,4792.376496330776,-53.54387658465225,1.3038297803410843,4476.797250191493,-46.131170536150485,1.0854253404967156
154,4956.935681708457,-52.42786888942583,1.2145519034317878,4826.927640747216,-53.559675439942716,1.2974402204998463,4508.975543330418,-46.0954208417808,1.0793769261470094
155,4991.949696732382,-52.39148563025031,1.2074352073042713,4861.213486573536,-53.547906502719684,1.290549966134704,4540.92821443788,-46.03477227275198,1.0729292400672654
156,5026.6632544564645,-52.327258831175676,1.199861696799674,4895.216650045097,-53.50812576662936,1.2831696745232155,4572.647135481331,-45.94895990504365,1.0660937976170417
157,5061.06004801175,-52.23480132075978,1.1918431493207873,4928.921068670785,-53.43992821205231,1.275310924396447,4604.1239841660445,-45.83773166097984,1.0588829145849752
158,5095.13116514555,-52.11385950183977,1.1833922898748481,4962.31799756105,-53.34304600462463,1.2669864430221798,4635.350240220779,-45.700848610381975,1.0513097196639565
159,5128.869568555613,-51.96422723913005,1.174522730847795,4995.400539502731,-53.21725967921092,1.258209925756412,4666.317181683421,-45.538085271721975,1.0433881669263105
160,5162.268190416718,-51.78571638815316,1.1652489598517626,5028.161756530385,-53.0623677380722,1.2489959828878272,4697.0158811866495,-45.34922991327553,1.0351330482989738
161,5195.3199316843775,-51.57815717568406,1.15558635290848,5060.5946690431,-52.87818703489372,1.2393601535690968,4727.437202243579,-45.13408485427495,1.0265600060386724
162,5228.0176613985195,-51.341398580194195,1.1455511876326665,5092.6922549212995,-52.66455315881266,1.2293189197481822,4757.571795533424,-44.89246676606249,1.0176855452071008
163,5260.354215987199,-51.07530871229578,1.1351606564154266,5124.44744864354,-52.42132081844578,1.2188897200996358,4787.410095187142,-44.62420697324333,1.0085270461460996
164,5292.322398570278,-50.779775195185955,1.124432879607648,5155.8531404033265,-52.148364225917206,1.2080909639559052,4816.942315073094,-44.32915175483874,0.9991027769528338
165,5323.91497826314,-50.45470554509103,1.113386918703396,5186.9021752259105,-51.84557748088613,1.1969420452386361,4846.158445082698,-44.00716264543917,0.9894319059549715
166,5355.124689480364,-50.100027551710646,1.102042789523311,5217.587352085096,-51.512874954574464,1.1854633563899717,4875.048247416078,-43.658116736357336,0.9795345141858613
167,5385.9442312394385,-49.71568965866198,1.090421475398003,5247.901423020048,-51.150191673794644,1.1736763023038577,4903.601252867723,-43.28190697678134,0.9694316078597116
168,5416.366266464442,-49.30166134392392,1.0785449403514495,5277.837092252091,-50.75748370497726,1.161603314257343,4931.806757112134,-42.87844247492781,0.9591451308467672
169,5446.38342128975,-48.85793350028127,1.0664361422843904,5307.387015301517,-50.334728538198796,1.1492678638418832,4959.653816989486,-42.44764879919493,0.9486979771484895
170,5475.988284363731,-48.38451881576906,1.0541190461577254,5336.543798104397,-49.881925471209414,1.1366944768946423,4987.131246791278,-41.989468279315645,0.9381140033727331
171,5505.1734061524285,-47.881452154116516,1.041618637175908,5365.299996129376,-49.399095993460506,1.1239087474297955,5014.228357137162,-41.503854979896495,0.9274173185781003
172,5533.931298243269,-47.34879093519146,1.0289609339703438,5393.648113494484,-48.886284170132576,1.1109373515698304,5040.937248516371,-40.99075852023812,0.9166300612420656
173,5562.254432648758,-46.78661551544441,1.0161730017827857,5421.580602083935,-48.343557026162834,1.0978080614768508,5067.250702757077,-40.45013947619145,0.9057744599763727
174,5590.135241110166,-46.195029568352815,1.0032829656487299,5449.0898606649425,-47.77100493027297,1.0845497592838782,5093.161456969694,-39.88197486365289,0.8948735489284976
175,5617.565892546702,-45.57412909010485,0.9903189585098191,5476.168035496272,-47.16871076644853,1.0711913885544866,5118.6622028622605,-39.286258417980775,0.8839511773085159
176,5644.537606511763,-44.92390578721291,0.9773058418063408,5502.806405771006,-46.536653826602866,1.0577586836588329,5143.745586055853,-38.663000873412166,0.8730320189159725
177,5671.04128217454,-44.244336506269676,0.9642682415949106,5528.995946148721,-45.87479878351889,1.0442771992617235,5168.404205399989,-38.012230242479276,0.862141581666748
178,5697.067713586133,-43.53541415588795,0.9512315985162362,5554.727519108457,-45.18312645846843,1.0307733585079903,5192.630612288017,-37.333992095426225,0.8513062171199276
179,5722.607588118872,-42.7971479649054,0.9382221768288853,5579.991873292113,-44.46163408363264,1.017274462814295,5216.4173099725285,-36.6283498396256,0.8405531300046688
180,5747.6514849056575,-42.02956374058959,0.9252670734430557,5604.779641847853,-43.71033556452233,1.0038087016609305,5239.756752880758,-35.89538499899504,0.8299103877470697
181,5772.189873279279,-41.232704126842755,0.9123942269543439,5629.081340773493,-42.92926174239848,0.9904051623836245,5262.641345929975,-35.13519749341395,0.8194069299970366
182,5796.21311121174,-40.406628862406706,0.899632426677513,5652.887367259901,-42.11846065669243,0.9770938399653394,5285.063443842899,-34.34790591813998,0.8090725781551524
183,5819.711443753591,-39.551415039067706,0.8870113216802631,5676.187998034391,-41.27799780742641,0.963905646828077,5307.015350463092,-33.53364782322573,0.7989380448995451
184,5842.675001473256,-38.66715735986129,0.8745614298169989,5698.973387704117,-40.40795641763385,0.9508724226246797,5328.489318070361,-32.692579992935364,0.7890349437127546
185,5865.093798896358,-37.753968397277234,0.8623141467625992,5721.233567099484,-39.5084376957798,0.938026944030633,5349.477546696165,-31.824878725161184,0.7793957984086017
186,5886.957732945047,-36.811978851464346,0.8503017550461862,5742.958441617526,-38.57956109818129,0.9254029345358681,5369.972183439008,-30.930740110840258,0.770054052659056
187,5908.256581377323,-35.84133780843532,0.8385574330848935,5764.137789565305,-37.621464591427724,0.9130350742365635,5389.965321779845,-30.010380313371044,0.761044079521104
188,5928.980001226372,-34.84221299827167,0.8271152642176349,5784.761260503318,-36.63430491480121,0.9009590096269481,5409.449000897485,-29.064035848030006,0.7524011909636165
189,5949.117527239887,-33.814791053328605,0.8160102457388743,5804.818373588888,-35.618257842697034,0.8892113633911034,5428.4152049839895,-28.091963861388205,0.744161647394217
190,5968.6585703194,-32.759277766439844,0.8052782979323942,5824.298515919555,-34.57351844704397,0.8778297441947657,5446.855862560074,-27.094442410727936,0.7363626671861504
191,5987.592415959601,-31.675898349122527,0.7949562731050642,5843.190940876478,-33.50030135972469,0.8668527564771276,5464.763386374969,-26.071754345213872,0.7290408935131696
192,6005.908222687673,-30.56489768978205,0.7850819646206103,5861.484766467831,-32.39884103499611,0.8563200102426426,5482.132339759773,-25.02413701689823,0.7222276465697203
193,6023.5950205026165,-29.426540611916995,0.7756941159333831,5879.168973672193,-31.26939201190983,0.8462721308528248,5498.957894233463,-23.95182932679589,0.7159533327483185
194,6040.6417093145765,-28.261112132323923,0.7668324296221274,5896.232404781955,-30.112229176732455,0.8367507688180525,5515.235301235461,-22.855088008151537,0.710248959755041
195,6057.038269785621,-27.068916648868026,0.7585358175574323,5912.664989446671,-28.927647991177576,0.827796798891925,5530.959893209969,-21.734187852197095,0.7051461410883189
196,6072.779498452519,-25.850274899554513,0.750836989019305,5928.461526850702,-27.71596464945546,0.8194447492006784,5546.127084690292,-20.589421933909126,0.7006771005177279
197,6087.861544763091,-24.60552727682065,0.74376748128968,5943.618178976435,-26.477516438301464,0.8117279805714599,5560.732373383172,-19.421101837766273,0.6968746765627829
198,6102.280725600123,-23.33503513102448,0.737359386226971,5958.131270093194,-25.212662032781616,0.8046804644782398,5574.771341253111,-18.229557883506732,0.6937723269717276
199,6116.033527527312,-22.039181025288823,0.7316453537774975,5971.997288955272,-23.921781758605633,0.7983367871485356,5588.239655606713,-17.01513935188565,0.6914041332003288
200,6129.1166090351635,-20.71836899034533,0.7266585954869098,5985.212890999965,-22.605277854439947,0.7927321536701364,5601.133070176999,-15.77821471043258,0.6898048048906675
201,6141.526802786939,-19.37302477937842,0.7224328880116153,5997.774900545585,-21.263574734220796,0.7879023920978254,5613.447426207751,-14.519171839208877,0.6890096843499312
202,6153.261117864566,-18.003596122869357,0.7190025766302028,6009.680312989503,-19.897119249467217,0.7838839575601065,5625.178653537825,-13.238418256565181,0.6890547510292061
203,6164.316742014572,-16.610552983440225,0.7164025787548697,6020.926297006164,-18.50638095159409,0.7807139363659256,5636.322771685494,-11.936381344898816,0.6899766260022695
204,6174.691043894012,-15.194387810697958,0.7146683874428473,6031.510196745118,-17.091852354225193,0.7784300501113962,5646.875890932776,-10.61350857641125,0.6918125764443821
205,6184.381575316379,-13.755615796078304,0.7138360749078251,6041.42953402905,-15.65404919550623,0.777070659786523,5656.834213409761,-9.2702677388655,0.6946005201110798
206,6193.386073497551,-12.294775127689906,0.713942296031379,6050.6820105518045,-14.193510700417894,0.776674769881926,5666.194034178934,-7.9071471613435875,0.6983790298169655
207,6201.702463301696,-10.812427245158258,0.7150242918743945,6059.265510076415,-12.710799843088868,0.7772820324955648,5674.951742319521,-6.524655940003972,0.7031873379145033
208,6209.328859487208,-9.309157094469718,0.7171198931884933,6067.178100633124,-11.206503609108875,0.778932751439461,5683.1038220118,-5.1233241638389675,0.7090653407728073
209,6216.263568952633,-7.785573382815554,0.7202675239274595,6074.41803671742,-9.681233257841747,0.7816678863464246,5690.6468536214425,-3.7037031404322027,0.7160536032564372
210,6222.505092982589,-6.242308833435917,0.7245062047586645,6080.983761488063,-8.13562458473843,0.7855290567767763,5697.577514783845,-2.266365621716028,0.7241933632041884
211,6228.052129493692,-4.680020440463871,0.7298755565744931,6086.873908965102,-6.5703381836500325,0.7905585463250724,5703.892581488446,-0.8119060297289628,0.7335265359078844
212,6232.903575280483,-3.0993897237693804,0.7364158040037688,6092.087306227915,-4.986059709140865,0.7967993067268283,5709.588929163069,0.6590593176268618,0.7440957185911704
213,6237.058528261357,-1.5011229838033582,0.7441677789231795,6096.622975613229,-3.3835001388014976,0.8042949619652421,5714.663825062807,2.1459238070910103,0.7559417508235248
214,6240.516289724479,0.1140484435583649,0.7531729239687036,6100.4801369131455,-1.7633960355617653,0.8130898123779197,5719.115825150072,3.6481881737806363,0.7690962032129961
215,6243.276366573719,1.745367932171006,0.763473296047035,6103.658209573179,-0.12650981000383008,0.8232288387635989,5722.943939903901,5.1653690180828375,0.7835883898983902
216,6245.338473574571,3.392053310776834,0.7751115698470096,6106.156814890268,1.5263700173247887,0.8347577064888714,5726.14735029878,6.696967430907873,0.7994477650823356
217,6246.702535600077,5.053296608161135,0.78813104135103,6107.975778210812,3.19442855359816,0.8477227695949087,5728.725409655863,8.24246885171812,0.8167039210757868
218,6247.368619452578,6.728317321490946,0.8025727469550723,6109.115054468777,4.87687875455176,0.8621680417860914,5730.677645494197,9.801342926557046,0.8353865863425275
219,6247.336719668349,8.41652665932611,0.8184666021074004,6109.574494777534,6.57312861039141,0.8781258785682771,5732.00376138195,11.373043366078168,0.8555256235436729
220,6246.606962911099,10.117373652303375,0.8358396842594821,6109.354068674714,8.282624493482679,0.8956256877043082,5732.703638787631,12.957007803574006,0.877151027582173
221,6245.179679181731,11.830292484990931,0.85471906095677,6108.4539413905095,10.004797542672652,0.914696903542705,5732.777338931309,14.552657653005056,0.9002929236473156
222,6243.055403887257,13.554702375575467,0.8751317861001819,6106.874475853018,11.739063537920845,0.9353689835006153,5732.225104635843,16.159397967028752,0.9249815652592286
223,6240.234879909706,15.290007455549212,0.8971048962075775,6104.616234693573,13.484822774930116,0.9576714045467651,5731.0473621781,17.77661729502843,0.9512473323133831
224,6236.719059675044,17.035596649397007,0.9206654066752383,6101.679982252097,15.241459939777593,0.9816336596844114,5729.244723140186,19.403687541142276,0.9791207291250983
225,6232.509107222084,18.79084355428333,0.9458403080393459,6098.066686582438,17.00834398354558,1.0072852544342907,5726.817986260657,21.039963822292307,1.0086323824740406
226,6227.6064002713965,20.555106319739366,0.9726565622374611,6093.777521457713,18.784827996952483,1.034655703317572,5723.768139285756,22.68478432621332,1.0398130396487297
227,6222.012532294227,22.327727527350053,1.0011410988700014,6088.813868375647,20.570249084983715,1.0637745263388072,5720.096360820626,24.33747016948187,1.07269356649104
228,6215.729314581409,24.10803407044113,1.0313208114617205,6083.177318563916,22.36392824152263,1.0946712454688814,5715.804022180535,25.99732525554521,1.1073049454407045
229,6208.758778312275,25.89533703376619,1.063222553723187,6076.86967498549,24.165170223981413,1.1273753811279648,5710.892689242109,27.663636132750288,1.1436782735798168
230,6201.103176623573,27.688931573193738,1.0968731358122628,6069.892954343974,25.973263427932025,1.161916448668463,5705.364124294537,29.33567185237266,1.1818447606773337
231,6192.764986678377,29.48809679539424,1.1322993205955818,6062.249389088952,27.787479761737114,1.198323954857969,5699.220287890814,31.012683826645496,1.2218357272335802
232,6183.746911735003,31.292095637527165,1.1695278199100283,6053.941429421321,29.607074521180916,1.2366273943622133,5692.463340698951,32.69390568678853,1.26368260252475
233,6174.051883215917,33.100174746928055,1.2085852908242165,6044.971745298643,31.431286264100176,1.276856246228014,5685.095645353202,34.37855314103703,1.3074169226474097
234,6163.683062776657,34.911564360795545,1.2494983318999673,6035.343228440481,33.259336685015086,1.3190399703662306,5677.119768305291,36.06582383267072,1.353070328563002
235,6152.643844374737,36.72547818587846,1.292293479453789,6025.058994333737,35.090430489760166,1.3632080040347114,5668.538481675624,37.75489719804279,1.400674564142347
236,6140.937856338567,38.541113278162804,1.336997203818355,6014.122384238004,36.92375527011522,1.4093897583212491,5659.354765104531,39.444934324608845,1.4502614742101467
237,6128.568963436366,40.35764992255888,1.3836359056039826,6002.536967190899,38.75848137843624,1.4576146146265259,5649.571807603472,41.13507780895587,1.5018630025894877
238,6115.54126894507,42.17425151258831,1.432235911960111,5990.306542013408,40.59376180228626,1.5079119211470693,5639.192969174007,42.82450076022511,1.5555082970202665
239,6101.859116719251,43.990064430071065,1.482823472836781,5977.435139315228,42.428732039066404,1.5603109893582015,5628.221659257543,44.5125573982149,1.6112148333295893
240,6087.527093260027,45.804217924812555,1.5354247572461133,5963.927023500106,44.26250997064668,1.61484109049699,5616.66145451195,46.198641303694295,1.6689967497401934
241,6072.550029783979,47.61582399429066,1.5900658495237867,5949.786694771187,46.09419573799696,1.6715314520451994,5604.516140138221,47.88213705550566,1.7288676836188008
242,6056.933004292057,49.42397726334277,1.646772745590517,5935.0188911363475,47.92287161581788,1.7304112542122405,5591.789711646839,49.562420192272334,1.7908407634171952
243,6040.681238801889,51.227803789955104,1.7055686113501025,5919.628512166864,49.74765108598141,1.791506669257004,5578.486376624118,51.23885717410625,1.8549286006133
244,6023.799780004012,53.026610944728255,1.7664653850897625,5903.620381110669,51.567829548018565,1.8548317917772514,5564.610556498552,52.910805344315456,1.9211432816522525
245,6006.293803665229,54.81974619439237,1.8294716693644364,5886.999472550394,53.38274231112764,1.9203971632398587,5550.166888307157,54.577612891111684,1.9894963598874784
246,5988.168719606845,56.60654895482944,1.8945954147899284,5869.770991216924,55.19171617444634,1.9882126712616373,5535.160226461831,56.238618809318005,2.059998847521772
247,5969.43017356142,58.386350569781065,1.961843910763274,5851.940373836396,56.9940694012553,2.0582875401073433,5519.5956445156935,57.893152862076285,2.132661207548367
248,5950.084049029498,60.15847428955618,2.031223776183107,5833.513290977159,58.78911169318156,2.1306303211876836,5503.478436929429,59.54053554255495,2.2074933456920185
249,5930.136469136342,61.92223524973867,2.1027409501700274,5814.495648896766,60.57614416440208,2.205248883557322,5486.814120837652,61.18007803565642,2.2845046023500717
250,5909.593798488681,63.67694044989517,2.176400682786965,5794.893591388952,62.35445931584723,2.2821504044128846,5469.608437815241,62.811082179724785,2.3637037445335474
251,5888.462645031428,65.42188873228261,2.2522075257595477,5774.713501630607,64.12334100940423,2.3613413595909662,5451.867355643685,64.43284042825324,2.445098957808207
252,5866.749861904433,67.15637076055613,2.3301653231964696,5753.962004028764,65.8820644421207,2.44282751406614,5433.597070077444,66.0446358115919,2.5286978382356384
